symbol,trade_date,previous_close,open,close,gap_pct,first10_return_pct,first10_range_pct,first10_volume,day_volume,traded_value,day_range_pct,post10_max_up_pct,post10_max_down_pct,first10_direction,close_continuation_after10,reversal_flag,bars,session_coverage_pct,opening10_complete,opening10_missing_bars,batch_number
ANURAS,2026-03-20,1243.7,1245.0,1259.2,0.001045268151483425,1.9518072289156585,2.0883534136546187,6427.0,180749.0,227257972.0,2.2329317269076268,0.27574253525566306,-1.709603718585051,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-03-23,1259.2,1230.0,1242.6,-0.02318932655654382,0.08130081300812275,1.3252032520325352,2044.0,153335.0,188248275.70000002,3.3333333333333335,1.380991064175463,-1.9496344435418367,1,1.0,1,375,100.0,True,0,1
ANURAS,2026-03-24,1242.6,1250.0,1255.0,0.005955255110252855,-0.23999999999999577,1.9839999999999964,13642.0,191837.0,238721433.79999998,2.0879999999999925,0.721732157177235,-1.13071371291098,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-03-25,1255.0,1253.0,1269.5,-0.0015936254980080111,1.173184357541901,1.2529928172386309,5643.0,153877.0,195401590.6,2.61771747805267,1.4277825984065462,-0.7651652599195424,1,1.0,0,375,100.0,True,0,1
ANURAS,2026-03-27,1269.5,1255.5,1231.0,-0.011027963765261939,0.692951015531662,0.9478295499800948,3414.0,284616.0,351398139.3,3.719633612106734,0.07910140800506671,-3.4804619522227465,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-03-30,1231.0,1212.3,1240.0,-0.015190901705930182,-0.1814732326981816,1.5342736946300533,3242.0,156333.0,191416911.79999998,3.8521818031840342,3.1319725642509066,-0.652838608379458,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-04-01,1240.0,1237.0,1277.7,-0.0024193548387096975,0.9215844785772198,1.4874696847210884,4510.0,79308.0,100297222.69999999,4.106709781729989,2.771547580903544,-0.8731175905158706,1,1.0,1,375,100.0,True,0,1
ANURAS,2026-04-02,1277.7,1251.1,1265.0,-0.0208186585270409,-0.4156342418671466,1.6625369674686241,3101.0,230155.0,288228764.2,2.677643673567261,1.934344650453479,-0.6661850870856578,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-04-06,1265.0,1265.0,1239.1,0.0,1.0513833992094934,2.5612648221343943,10610.0,125513.0,158065866.3,4.094861660079066,0.5241336149573783,-3.3794883830086886,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-04-07,1239.1,1242.7,1246.0,0.002905334516988267,-0.4667256779592788,1.046109278184598,4371.0,60911.0,75503618.10000001,1.8347147340468482,1.0914382731021188,-0.7518796992481369,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-04-08,1246.0,1268.5,1256.8,0.01805778491171739,-0.5991328340559599,1.4662987780843444,6274.0,233392.0,294815104.0,1.9077650768624395,1.0548021254659368,-0.864461892299162,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-04-09,1256.8,1268.9,1273.5,0.009627625716104538,-0.6225864922373758,1.0087477342580329,2629.0,267983.0,339045804.5,2.1041847269288394,1.4274385408405976,-0.6899286280729666,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-04-10,1273.5,1279.0,1283.5,0.004318806438947886,0.23455824863174435,1.9546520719311962,11090.0,220523.0,283708647.9,1.9546520719311962,1.3650546021840793,-0.3900156006240274,1,1.0,1,375,100.0,True,0,1
ANURAS,2026-04-13,1283.5,1271.0,1273.0,-0.009738994935722611,-0.6372934697088883,1.6050354051927687,4519.0,98516.0,126060135.0,3.068450039339103,2.1141816454192552,0.04750969989706366,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-04-15,1273.0,1282.4,1275.5,0.007384131971720498,0.7719900187149076,1.1384903306300616,12722.0,356140.0,458789202.0,1.7233312538989323,0.3714307823260876,-1.3386984446335903,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-04-16,1275.5,1294.9,1270.1,0.015209721677773569,-0.6409761371534595,0.7490925940227079,1909.0,77638.0,98732121.5,2.6025175689242444,0.16322089227422953,-1.9741955541737854,-1,1.0,0,375,100.0,True,0,1
ANURAS,2026-04-17,1270.1,1255.6,1279.0,-0.011416423903629624,2.022937241159606,2.3176170755017633,4433.0,208726.0,266868989.3,3.106084740363173,1.061670569867279,-0.835284933645597,1,0.0,0,375,100.0,True,0,1
ANURAS,2026-04-20,1279.0,1284.0,1307.0,0.00390930414386248,2.515576323987534,3.792834890965736,22171.0,189672.0,249325965.9,3.792834890965736,0.6609435539010944,-0.8584669148370416,1,0.0,0,375,100.0,True,0,1
ANURAS,2026-04-21,1307.0,1321.9,1318.0,0.01140015302218833,-0.8170058249489465,0.8170058249489508,5944.0,470299.0,625139702.4,3.230198956048116,2.5856151323316423,-0.6711921287468559,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-04-22,1318.0,1329.9,1342.9,0.009028831562974293,-0.8722460335363613,0.8872847582525138,7879.0,215015.0,288417063.8,2.5415444770283613,2.321171205340211,-0.24273685807479906,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-04-23,1342.9,1351.1,1343.0,0.006106188100379661,-0.10361927318480735,0.9917844719117824,11511.0,491477.0,669676720.5,3.5304566649396825,2.5413054752908115,-0.9928132177520976,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-04-24,1343.0,1340.0,1342.3,-0.0022338049143708627,0.5895522388059682,1.0671641791044744,4671.0,97312.0,130681167.9,1.5895522388059666,0.3486905556791875,-1.1054232509830175,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-04-27,1342.3,1354.9,1330.5,0.009386873277210883,-0.36165030629566886,1.328511329249391,4963.0,362754.0,485510128.8,2.9670086353236433,0.0,-1.9111111111111079,-1,1.0,0,375,100.0,True,0,1
ANURAS,2026-04-28,1330.5,1325.6,1310.0,-0.003682826005261264,0.7920941460470621,1.5087507543753773,4452.0,204102.0,269962861.20000005,3.213639106819547,-0.05239128807722482,-2.4773594790808984,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-04-29,1310.0,1317.8,1310.0,0.00595419847328249,-0.5387767491273232,1.0471998785855179,9775.0,232479.0,303638561.79999995,2.5041736227045077,0.2822919050888828,-1.8081940947585307,-1,1.0,0,375,100.0,True,0,1
ANURAS,2026-04-30,1310.0,1300.9,1342.4,-0.006946564885496165,-0.7763855792144003,2.1907909908524865,5498.0,537238.0,710861666.2,5.872857252671217,5.213820886272069,-0.7049891540130027,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-05-04,1342.4,1350.0,1341.5,0.005661501787842527,-0.1185185185185067,1.3111111111111144,7130.0,365812.0,495072600.1,2.540740740740754,1.5203203797092835,-1.023435182438459,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-05-05,1341.5,1341.5,1355.1,0.0,1.57286619455832,2.6686544912411443,188056.0,276155.0,372274587.4,2.8401043607901704,0.16879495082930962,-1.5852047556142557,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-05-06,1355.1,1379.0,1363.0,0.017637074754630833,-0.761421319796951,2.023205221174771,14281.0,273827.0,372095226.3000001,2.2697606961566317,0.9353306540007322,-1.3518450858604258,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-05-07,1363.0,1360.0,1373.0,-0.002201027146001455,2.330882352941188,3.220588235294114,92004.0,1093652.0,1506083944.7,6.323529411764706,1.6742113961342175,-4.505281310627296,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-05-08,1373.0,1370.0,1369.0,-0.002184996358339353,0.18978102189779467,1.2189781021897843,16400.0,482464.0,659417440.0,2.0218978102189813,0.6848317062509102,-1.3332361940842197,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-05-11,1369.0,1354.2,1355.3,-0.010810810810810811,0.029537734455753473,1.0338207059518534,8614.0,500118.0,676967309.1,1.8977994387830488,0.9153993798907578,-0.9818396574634569,1,1.0,1,375,100.0,True,0,1
ANURAS,2026-05-12,1355.3,1365.0,1357.0,0.007157086991810058,-0.20512820512820218,0.8571428571428605,3058.0,401530.0,550415218.7,2.131868131868125,1.3654382616355765,-0.770811921891057,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-05-13,1357.0,1372.2,1369.0,0.011201179071481215,1.0785599766797827,2.608949132779475,88422.0,735557.0,1016974674.2,2.608949132779475,0.25234318673394984,-1.2977649603460706,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-05-14,1369.0,1390.8,1372.0,0.01592403214024829,-0.9203336209375856,1.2079378774805833,7857.0,237767.0,326386622.90000004,1.8550474547023263,0.14513788098693414,-0.9433962264150941,-1,1.0,0,375,100.0,True,0,1
ANURAS,2026-05-15,1372.0,1365.1,1375.0,-0.005029154518950474,0.11720753058384048,0.5054574756428167,3666.0,196422.0,271372451.1,1.7874148414035669,1.6682519938538087,0.021950684129645737,1,1.0,0,375,100.0,True,0,1
ANURAS,2026-05-18,1375.0,1380.0,1358.4,0.0036363636363636598,-0.4710144927536186,0.8043478260869499,12026.0,205621.0,279599050.7,2.833333333333327,0.029122679286497366,-2.242446305060064,-1,1.0,0,375,100.0,True,0,1
ANURAS,2026-05-19,1358.4,1378.2,1366.3,0.014575971731448645,-0.7328399361486104,1.197213757074445,2131.0,170372.0,232469272.4,1.95907705703091,0.40932680359624385,-1.235289817995755,-1,1.0,0,375,100.0,True,0,1
ANURAS,2026-05-20,1366.3,1353.6,1373.9,-0.00929517675473912,1.1007683215130015,1.2854609929078082,2543.0,272167.0,373591388.70000005,2.098108747044924,0.9864815491414047,-0.4018998903909443,1,1.0,0,375,100.0,True,0,1
ANURAS,2026-05-21,1373.9,1372.0,1370.7,-0.0013829245214354025,0.4518950437317759,1.1516034985422707,9802.0,198211.0,272117652.7,2.0043731778425657,0.08707009142359112,-1.298795530401975,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-05-22,1370.7,1387.0,1359.0,0.011891734150434097,-0.40374909877433085,0.6488824801730353,16469.0,389219.0,535568172.0,2.6964671953857313,0.4343419719125441,-2.2730563196756925,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-05-25,1359.0,1390.0,1373.0,0.022810890360559277,-2.6330935251798526,2.76978417266187,76258.0,481190.0,654205724.5999999,3.5035971223021614,1.8102556524309144,-0.8940446283434378,-1,0.0,0,375,100.0,True,0,1
ANURAS,2026-05-26,1373.0,1374.9,1370.5,0.001383831026948279,-0.3272965306567732,0.7345988799185329,3865.0,297663.0,409443273.5,1.4691977598370825,1.021599532983064,-0.45242265032108264,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-05-27,1370.5,1382.7,1363.0,0.008901860634804803,-0.8967961235264443,1.1788529688291156,7194.0,250293.0,341120890.5,2.3794026180661088,0.37947894621614964,-1.3719623440122564,-1,1.0,0,375,100.0,True,0,1
ANURAS,2026-05-29,1363.0,1360.2,1291.0,-0.002054292002934721,-0.4925746213792159,1.0660197029848553,9424.0,1019125.0,1334262976.6,7.572415821202765,0.6206132249723106,-6.53860362024381,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-06-01,1291.0,1299.8,1324.3,0.0068164213787760275,-0.22311124788427783,4.177565779350665,33478.0,311042.0,407011353.6,5.031543314356062,3.7396869457938076,-1.303107409977644,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-06-02,1324.3,1328.2,1327.2,0.002944952050139671,-0.8056015660292126,1.2498117753350502,1623.0,218344.0,289460780.79999995,2.16081915374191,1.700189753320691,-0.4781783681214402,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-06-03,1327.2,1324.9,1327.2,-0.0017329716696804498,-0.34719601479358264,0.7472262057513843,1228.0,275944.0,363909784.7,2.9209751679372062,1.2648640460501515,-1.6662879648564721,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-06-04,1327.2,1333.3,1345.0,0.004596142254370106,-0.6150153753843868,0.8700217505437569,1601.0,206194.0,275856824.6,2.347558688967221,2.105501471587057,-0.23394460795410632,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-06-05,1345.0,1355.0,1320.0,0.0074349442379182396,-1.4391143911439142,2.634686346863472,10236.0,216808.0,288780006.29999995,3.9409594095941025,0.8161737177087236,-1.512542119056537,-1,1.0,0,375,100.0,True,0,1
ANURAS,2026-06-08,1320.0,1318.0,1296.8,-0.0015151515151514694,-0.6069802731411222,2.1547799696509933,6620.0,215537.0,281961506.29999995,3.952959028831556,0.8015267175572438,-2.908396946564884,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-06-09,1296.8,1291.1,1267.4,-0.004395434916718122,0.48021067306946996,0.9526760127023434,7925.0,179107.0,230688110.60000002,3.2220587096274427,0.3545825946196013,-2.7827025360363744,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-06-10,1267.4,1255.4,1270.0,-0.00946820261953607,1.0355265254102353,1.5532897881153416,7233.0,242824.0,309140343.90000004,2.5967819021825638,1.5452538631346435,-0.8120466729738429,1,1.0,1,375,100.0,True,0,1
ANURAS,2026-06-11,1270.0,1260.1,1250.0,-0.007795275590551265,0.19839695262280355,1.0634076660582568,1031.0,163294.0,207473371.2,3.1981588762796567,2.035482338032635,-1.1563440519562707,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-06-12,1250.0,1299.0,1243.0,0.0391999999999999,-3.002309468822173,3.33333333333333,36242.0,522932.0,650302857.4,6.98999230177059,0.3095238095238262,-4.11111111111111,-1,1.0,0,375,100.0,True,0,1
ANURAS,2026-06-15,1243.0,1234.8,1255.9,-0.006596942880128798,-1.595400064787822,2.081308713961779,65564.0,566138.0,713854434.0999999,5.992873339812115,5.752612953666381,-0.33742078841246803,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-06-16,1255.9,1264.6,1256.0,0.006927303129229845,-0.6800569349992069,1.0754388739522307,8918.0,225357.0,283836092.0,3.044440929938321,2.2691082802547724,-0.79617834394905,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-06-17,1256.0,1251.0,1299.0,-0.00398089171974525,1.3669064748201398,1.6546762589928095,1660.0,193189.0,250084040.60000002,4.5803357314148645,3.1700969955051006,0.07097232079489313,1,1.0,0,375,100.0,True,0,1
ANURAS,2026-06-18,1299.0,1293.2,1287.0,-0.004464973056197086,0.8660686668728879,1.6084132384782075,6031.0,173481.0,224850926.0,2.5054129291679623,0.7283042011652974,-1.7555964428089599,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-06-19,1287.0,1287.3,1283.6,0.0002331002331001919,-0.19420492503690046,0.6913695331313496,1408.0,163889.0,210613057.6,1.6313213703099512,0.7938978829389765,-0.8405977584059698,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-06-22,1283.6,1279.4,1285.0,-0.0032720473667807726,0.30483038924495887,0.35172737220572137,1041.0,203252.0,260581819.5,0.9066750039080748,0.41299774020104874,-0.49092184212576884,1,1.0,1,375,100.0,True,0,1
ANURAS,2026-06-23,1285.0,1274.7,1272.9,-0.008015564202334624,1.098297638660073,1.2316623519259469,471.0,219391.0,282297125.8,2.6202243665176193,0.6828586948087079,-1.908900442306205,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-06-24,1272.9,1280.2,1286.0,0.0057349359729750304,-0.8514294641462361,0.9373535385096079,2481.0,207676.0,263707025.3,1.8825183565067887,1.4181044670290799,-0.4805798471598455,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-06-25,1286.0,1281.9,1269.5,-0.0031881804043545348,-0.8971058584912983,1.3339574069740159,2953.0,194909.0,248294592.39999998,1.5913877837584904,0.9130982367758111,-0.41719143576827156,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-06-29,1269.5,1273.9,1278.0,0.0034659314690823617,-0.5651935002747521,0.9498390768506269,496.0,179627.0,228626205.70000002,1.5856817646597097,0.9236599036867466,-0.6710349727638731,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-06-30,1278.0,1282.8,1262.4,0.00375586854460086,-0.7327720611162936,0.7717492984097181,1223.0,256022.0,326023248.70000005,1.9254755222949833,0.5340034553164674,-1.201507774462085,-1,1.0,0,375,100.0,True,0,1
ANURAS,2026-07-01,1262.4,1264.4,1267.0,0.0015842839036754874,-0.2609933565327571,0.9648845302119617,1634.0,371477.0,472778244.0,2.2698513128756757,1.792086273887894,-0.4837047022440699,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-07-02,1267.0,1266.0,1273.7,-0.0007892659826361781,0.7109004739336511,0.9952606635071017,737.0,334650.0,425784554.9,1.6429699842022079,0.5490196078431264,-1.0823529411764676,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-07-03,1273.7,1279.9,1263.0,0.004867708251550695,-0.08594421439176436,0.3828424095632542,3171.0,187232.0,237946910.00000003,1.6329400734432447,0.01563966218329771,-1.5405067250547466,-1,1.0,0,375,100.0,True,0,1
ANURAS,2026-07-06,1263.0,1272.7,1269.7,0.007680126682501953,0.10214504596526286,0.8171603677221547,1765.0,230050.0,293077886.50000006,1.760037715093902,1.0204081632652962,-0.7378335949764558,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-07-07,1269.7,1270.0,1270.5,0.00023627628573685833,-0.4409448818897599,0.9921259842519613,1280.0,243095.0,308435054.09999996,1.2125984251968576,0.8067067383739079,-0.22144890857325183,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-07-08,1270.5,1270.5,1260.0,0.0,-0.20464384100746802,0.7870916961826053,3495.0,418136.0,530288619.2,1.810310901219992,0.32336935089516405,-1.4906538370534017,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-07-09,1260.0,1258.1,1269.8,-0.0015079365079365692,-0.11127891264604006,0.5484460694698428,7158.0,242077.0,306070997.90000004,1.518162308242581,1.2652184292193835,-0.2546351555661741,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-07-10,1269.8,1267.9,1267.5,-0.0014962986297053504,0.08675763072796272,0.6940610458237995,1285.0,273894.0,348178258.5,1.1436233141414938,0.8668242710795804,-0.2758077226162281,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-07-13,1267.5,1269.7,1256.5,0.0017357001972386765,0.7009529810191317,0.976608647712065,11099.0,2303050.0,2934072893.2,2.9928329526659843,1.243547630220565,-1.7284529954637806,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-07-14,1256.5,1260.1,1263.5,0.0028651014723437562,1.3332275216252798,1.7776366955003644,13422.0,1045956.0,1329325574.1,2.1903023569557902,0.5247082778604195,-1.3235178949017268,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-07-15,1263.5,1269.1,1270.0,0.004432132963988922,0.24426759120637076,0.6303679773067529,7301.0,593778.0,754393214.7,2.2535655188716524,1.1161767017764612,-1.131897500393031,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-07-16,1270.0,1274.0,1268.3,0.0031496062992126816,-0.3689167974882279,0.6357927786499143,4664.0,246872.0,312975036.79999995,1.499215070643635,0.7642007405656681,-0.7405656661151672,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-07-17,1268.3,1274.0,1267.0,0.004494204841126059,-0.5729984301412805,0.8320251177393964,12864.0,122514.0,155109395.1,1.0753532182103647,0.2763085181968883,-0.5052498618457468,-1,0.0,0,375,100.0,True,0,1
ANURAS,2026-07-20,1267.0,1263.6,1266.0,-0.0026835043409629833,0.42735042735042583,0.5064893953782914,615.0,473437.0,601654290.1999999,0.8072174738841442,0.378250591016549,-0.3940110323089052,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-07-21,1266.0,1269.0,1268.0,0.0023696682464455776,-0.1891252955082856,0.34672970843184325,5043.0,335935.0,426021548.9,0.520094562647747,0.300015790304764,-0.1736933522816897,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-07-22,1268.0,1272.0,1251.0,0.003154574132492094,-0.33018867924529127,0.7311320754716946,2086.0,138805.0,174541033.6,2.2877358490566144,0.36283325445654047,-1.9324814639533061,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-07-23,1251.0,1250.0,1240.0,-0.0007993605115906854,-1.319999999999999,1.3679999999999926,3508.0,96530.0,119807300.70000002,1.7839999999999963,1.3295500608025979,-0.47020672882042147,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-07-24,1240.0,1227.7,1232.0,-0.009919354838709649,0.7412234259183803,0.8796937362547816,7507.0,281776.0,349678247.6,3.6898265048464753,1.8677231565330077,-1.7949547218628736,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-07-27,1232.0,1247.3,1216.9,0.012418831168831135,-0.7215585665036439,1.1144071193778453,3715.0,145702.0,178694550.5,2.509420347951572,0.19381409997578647,-1.8008560122748873,-1,1.0,0,375,100.0,True,0,1
ANURAS,2026-07-28,1216.9,1225.5,1220.9,0.007067137809187107,-0.17135862913095767,0.718074255405953,3267.0,240092.0,292954411.70000005,2.031823745410044,0.6947850253392174,-1.340526401830966,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-07-29,1220.9,1225.0,1210.0,0.0033581783929887976,-0.17142857142856682,0.82448979591836,3558.0,144068.0,174882279.10000002,1.4367346938775436,0.12265925259629107,-1.2593016599885543,-1,1.0,0,375,100.0,True,0,1
ANURAS,2026-07-30,1210.0,1217.0,1208.0,0.005785123966942196,-0.5751848808545623,0.6491372226787256,3064.0,148237.0,179294112.2,1.191454396055875,0.5371900826446341,-0.5785123966942196,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-07-31,1208.0,1214.0,1205.6,0.004966887417218624,-0.12355848434926209,0.64250411861616,4056.0,142231.0,171869676.4,1.0626029654036317,0.13195876288658592,-0.6185567010309256,-1,1.0,0,375,100.0,True,0,1
ANURAS,2026-08-03,1205.6,1211.0,1212.8,0.004479097544791033,0.016515276630890696,0.495458298926507,3627.0,193215.0,233441275.3,1.7175887696118872,0.4623513870541496,-1.2549537648612996,1,1.0,1,375,100.0,True,0,1
ANURAS,2026-08-04,1212.8,1212.0,1209.4,-0.0006596306068601399,0.09075907590758714,0.36303630363037054,502.0,232818.0,282298971.6,1.254125412541258,0.568790701508548,-0.6841975105102538,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-08-05,1209.4,1215.0,1213.0,0.004630395237307683,-0.17283950617282828,0.6172839506172839,2763.0,138466.0,168204959.8,0.8806584362139954,0.4617033555940342,-0.37925632780939633,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-08-06,1213.0,1224.0,1210.6,0.00906842539159114,-0.637254901960782,0.6372549019607806,1218.0,82314.0,100124988.2,1.1437908496732025,0.3782272652524288,-0.5097845749054475,-1,1.0,0,375,100.0,True,0,1
ANURAS,2026-08-07,1210.6,1213.0,1211.0,0.001982488022468365,-0.016488046166529546,0.5193734542456682,1656.0,314287.0,381972944.90000004,1.1129431162407255,0.7585751978891775,-0.3545514511873349,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-08-10,1211.0,1215.0,1212.0,0.003303055326176807,-0.2716049382715968,0.37860082304526,1766.0,73046.0,88749672.10000001,0.6172839506172839,0.4374019971940202,-0.18156309317488573,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-08-11,1212.0,1216.3,1201.5,0.003547854785478588,-0.06577324673189278,0.13976814930527381,292.0,505726.0,611039761.8,1.6443311682972952,0.37021801727683545,-1.2751953928424542,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-08-12,1201.5,1205.5,1201.9,0.0033291718684977933,0.406470344255494,0.6138531729572867,3182.0,131141.0,158039133.7,1.5097469929489877,0.20654329147389294,-1.2970918704560463,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-08-13,1201.9,1207.0,1209.8,0.004243281471004057,0.1657000828500399,0.43082021541011145,622.0,137974.0,166929667.4,1.1184755592377795,0.6617038875103454,-0.4549214226633569,1,1.0,1,375,100.0,True,0,1
ANURAS,2026-08-14,1209.8,1214.0,1215.0,0.00347164820631507,0.0,0.6672158154859892,6920.0,579194.0,704723423.3000001,2.3723228995057624,1.6309719934102018,-0.7413509060955503,0,,0,375,100.0,True,0,1
ANURAS,2026-08-17,1215.0,1210.5,1195.5,-0.0037037037037036535,0.8178438661710086,1.263940520446093,31868.0,378099.0,455467730.1,2.478314745972739,0.0,-2.30252376270077,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-08-18,1195.5,1197.5,1215.0,0.0016729401923880616,0.3590814196242187,0.893528183716079,752.0,477861.0,575898070.3999999,1.9206680584551148,1.4311865535030721,-0.36611749043100605,1,1.0,1,375,100.0,True,0,1
ANURAS,2026-08-19,1215.0,1220.0,1222.3,0.004115226337448652,-0.19672131147541183,0.5163934426229472,3598.0,432808.0,531878374.5000001,2.418032786885246,2.0860709592641413,-0.3367279894875064,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-08-20,1222.3,1225.9,1239.0,0.002945267119365269,0.40786361040867636,0.5791663267803172,3408.0,332866.0,410729869.7999999,1.696712619300102,1.145503290275407,-0.5443171663010893,1,1.0,1,375,100.0,True,0,1
ANURAS,2026-08-21,1239.0,1240.0,1246.0,0.0008071025020177647,0.13709677419355693,0.8709677419354802,6414.0,436234.0,541211667.2,1.411290322580645,0.7489731819279921,-0.6603849561085617,1,1.0,1,375,100.0,True,0,1
ANURAS,2026-08-24,1246.0,1242.0,1255.5,-0.0032102728731941976,1.2077294685990392,1.827697262479875,37455.0,600993.0,757084953.5,2.5684380032206193,1.3444709626093898,-0.485282418456634,1,0.0,0,375,100.0,True,0,1
ANURAS,2026-08-25,1255.5,1265.7,1262.0,0.00812425328554367,-0.4266413842142769,0.5293513470806704,4314.0,218515.0,275317016.0,1.1851149561507466,0.4760771244941786,-0.7141156867412568,-1,0.0,1,375,100.0,True,0,1
ANURAS,2026-08-26,1262.0,1270.0,1263.2,0.006339144215530945,-0.3937007874015741,0.5118110236220472,1194.0,348419.0,442079053.4,0.614173228346453,0.4743083003952542,-0.14229249011857847,-1,1.0,1,375,100.0,True,0,1
ANURAS,2026-08-27,1263.2,1265.5,1260.5,0.0018207726409118496,0.27657052548399896,0.3555906756222837,2447.0,129054.0,163023881.3,1.1062821019359936,0.07880220646176994,-1.0244286840031536,1,0.0,1,375,100.0,True,0,1
ANURAS,2026-08-28,1260.5,1265.4,1253.0,0.003887346291154392,-0.35561877667140696,0.6717243559348822,2591.0,131619.0,165564132.1,1.264422317053896,0.19827107621539497,-0.626536600840677,-1,1.0,0,375,100.0,True,0,1
APARINDS,2025-09-01,,7798.0,7810.0,,-0.06411900487304223,0.6668376506796614,3644.0,35616.0,276978599.0,1.5196204154911515,0.34646477608109016,-1.1741306300526166,-1,0.0,1,375,100.0,True,0,1
APARINDS,2025-09-02,7810.0,7857.0,7868.5,0.0060179257362356076,-0.29909634720631795,1.5973017691230749,5394.0,52372.0,412058386.0,1.5973017691230749,0.8425352652071227,-0.4787132188676879,-1,0.0,1,375,100.0,True,0,1
APARINDS,2025-09-03,7868.5,7929.0,7869.0,0.007688886064688205,-0.4351116155883461,1.4188422247446084,6064.0,52894.0,416692035.0,1.8287299785597173,0.4750142504275079,-0.6903540439546552,-1,1.0,1,375,100.0,True,0,1
APARINDS,2025-09-04,7869.0,7909.5,7890.0,0.005146778497903126,0.4361843352929995,1.491876856944181,8435.0,50953.0,403516752.5,2.0165623617169226,0.6294058408861991,-1.0574018126888185,1,0.0,1,375,100.0,True,0,1
APARINDS,2025-09-05,7890.0,7926.0,7785.0,0.004562737642585635,-1.028261418117593,1.6780217007317688,2319.0,28805.0,225368873.0,2.554882664647994,0.9050927401363928,-1.1919179042641392,-1,1.0,1,375,100.0,True,0,1
APARINDS,2025-09-08,7785.0,7775.0,7803.0,-0.0012845215157354373,0.1607717041800738,0.9389067524115755,1922.0,37855.0,295982042.0,2.437299035369775,1.4446227929374,-0.988764044943824,1,1.0,1,375,100.0,True,0,1
