gap_rank,symbol,valid_sessions,median_abs_gap_pct,p75_abs_gap_pct,p90_abs_gap_pct,p95_abs_gap_pct,p99_abs_gap_pct,mean_abs_gap_pct,gap_up_0.5_rate,gap_down_0.5_rate,gap_up_0.75_rate,gap_down_0.75_rate,gap_up_1_rate,gap_down_1_rate,large_gap_0.5_rate,large_gap_0.75_rate,large_gap_1_rate,max_abs_gap_pct,gap_burden_rank
300,RKFORGE,245,0.004026971342948,0.0073891625615762,0.012920180750751237,0.016990463537590646,0.03569626102177709,0.005891519685956864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1067193675889328,0.5585
301,NAVINFLUOR,245,0.0040013917884481,0.0076971965256691,0.011822444986957779,0.018925895127434096,0.04650336259647996,0.006420585864878041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103014573767219,0.5589999999999999
302,VIJAYA,245,0.0042016806722688,0.0075208347449013,0.01284736697304098,0.016421208843325232,0.02615493104363908,0.0057631061225075645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0514541387024607,0.5595
303,RITES,245,0.0034863984586448,0.0067757009345794,0.013237474889843935,0.01895402554413426,0.03554026888919902,0.005580193959662003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0452655889145496,0.56
304,JUBLPHARMA,245,0.003734827264239,0.0078681552365762,0.01322503901640588,0.017936566493562938,0.039253467666134204,0.006036460791011036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0420809248554913,0.562
305,NIACL,245,0.0033222591362125,0.0076651296484819,0.012593106224975815,0.02253283591955689,0.039356867490810084,0.005850036396644615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535035035035034,0.56325
306,UNIONBANK,245,0.0037719778548397,0.0067464900018232,0.01251382406729598,0.01912176594276972,0.04162181020633997,0.005996877959052484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456829068816451,0.5645
307,KAJARIACER,245,0.0038118410381184,0.007703851925963,0.01296991325536446,0.017940143872123553,0.033830253306736065,0.00588418493655776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0557294927989981,0.565
308,BERGEPAINT,245,0.0038043478260869,0.0077369439071566,0.013203486840346796,0.01769742627001686,0.0337070728439462,0.005934812282915108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054677438239082,0.5660000000000001
309,APOLLOTYRE,245,0.0039503386004515,0.0070913461538461,0.012905583439375916,0.017676015113618215,0.03707821797511726,0.005894921496406915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0570519377201954,0.57025
310,CGPOWER,245,0.0037735849056603,0.0070582605574829,0.012715875635114079,0.0191046803877513,0.04253722854225751,0.00592468626367392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0831688055281343,0.573
311,AMBER,245,0.0030788177339902,0.0064447545013619,0.014808266097492596,0.02084586163711062,0.04604492152220274,0.00614431271176237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945670195128172,0.5735
312,CYIENT,245,0.0035629453681709,0.0069662921348314,0.013188343830682918,0.019345529122555532,0.04630071548543229,0.0060168974179076904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521981670872626,0.5745
313,SAILIFE,245,0.0037878787878788,0.0068016695006956,0.012229436310072698,0.020543094096651077,0.0414349670333285,0.006017358431076196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0631814119749777,0.5795
314,MMTC,245,0.0035804863493956,0.0068362480127186,0.012991354521737497,0.01986418579383384,0.03622229433448267,0.00589279047380407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0626780626780627,0.5815
315,PHOENIXLTD,245,0.0042465281762884,0.0078043704474506,0.013201557316237539,0.016659214698931633,0.029380845230575492,0.006010030886129546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.5875
316,TEGA,243,0.0042941492216854,0.0081463761822738,0.011957718201793081,0.018637499999999974,0.03598862841233253,0.006084034569212615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0443433769187038,0.588
317,TATAINVEST,245,0.0030688622754491,0.0075394105551747,0.014508293000916259,0.023086942171642272,0.04580294408735805,0.006219387317166802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0591805766312595,0.5925
318,LEMONTREE,245,0.0037604859704947,0.0065040650406503,0.012811150597593359,0.02000813025450825,0.03527263559407322,0.00567472396770075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454346876365224,0.594
319,ABDL,245,0.0041894940380277,0.0076045627376426,0.012914310034682236,0.0178007208901426,0.030981182795698864,0.006221954285157549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690376569037657,0.5960000000000001
320,NIVABUPA,245,0.0035763728657127,0.00775,0.012615446934917618,0.022531147983500067,0.03777175168464067,0.006231555825861664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.598
321,ANURAS,245,0.0043185089779529,0.0080598733448473,0.01250903889282092,0.017973642880299994,0.03632069137945669,0.006247458887325431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475038309541092,0.5985
322,NAVA,245,0.0040577096483318,0.007919904363419,0.012248603498524238,0.019697698958912525,0.02536467551453655,0.005848876550962498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536974789915967,0.6
323,360ONE,245,0.0043124101581217,0.0073999327278841,0.012016577947750956,0.01900801079278493,0.03159589618870251,0.005913377522176431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444706095462367,0.6005
324,KPIL,245,0.0042466601787135,0.0076750135669432,0.012578365149290217,0.018244704076054934,0.03156333971518949,0.0059792907989305874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050255202198665,0.6025
325,NAM-INDIA,245,0.0035036258453515,0.007542496904199,0.01425094175601268,0.01948248964572828,0.036534851256378134,0.006321517062702112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518264840182648,0.6045
326,GLAND,245,0.0039754656974102,0.0070532915360501,0.012331803652857557,0.020014424171875395,0.05888600159951757,0.006592983318484684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427032848680667,0.6045
327,LLOYDSME,245,0.0037146539307104,0.0073145245559038,0.012904905751718558,0.020762299496483075,0.04101465604763808,0.006134909043471843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0754070265638389,0.605
328,ABSLAMC,245,0.0039431234317122,0.0083102493074792,0.013817795635858198,0.017794289109674833,0.03454491115495813,0.006208087209939423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469999424725307,0.6054999999999999
329,MRPL,245,0.0037417592207638,0.0069204152249133,0.01247988930836352,0.021765100277670018,0.043238252977243,0.0062756712736085655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714084507042251,0.6055
330,CAMS,245,0.0037564766839377,0.0072799470549305,0.013927200093084478,0.018731288529214657,0.029359811306398857,0.00570103719142667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049062049062049,0.6064999999999999
331,PVRINOX,245,0.004570895522388,0.0075121520106054,0.012344827941002398,0.01801039023566537,0.0276973145409134,0.005953972009763649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427163198247535,0.607
332,WIPRO,245,0.0032275840352671,0.0076359039190897,0.0141935406339191,0.023494322883908816,0.05135202354202176,0.006320592473577192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689072164948452,0.608
333,AIAENG,245,0.0042568286626463,0.0074183976261128,0.013238750445905258,0.017315083401664613,0.02950818014491688,0.005801596100392363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0406078071784123,0.6080000000000001
334,OBEROIRLTY,245,0.003740582687951,0.0071833648393195,0.014471918503854259,0.018352619843487197,0.029579397177599734,0.005843086642105333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05016077170418,0.6085
335,FACT,245,0.0034168564920273,0.0067039106145252,0.01295205955334982,0.024298066331505466,0.046373371634331674,0.005965093679276565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599326599326599,0.609
336,IKS,245,0.0036483253588515,0.0071342925659472,0.013747967479674737,0.019486139524176747,0.035315324048991424,0.006025165426447826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422195416164052,0.609
337,TECHM,245,0.0042883778744562,0.0074226804123711,0.013198774161669218,0.017422938200072277,0.03671162491971736,0.00624960772878716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703097807170205,0.61
338,VTL,245,0.0039915473115755,0.0071575644671045,0.013159012855344895,0.01865499562592885,0.04725757818765034,0.0065789374910091925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1870052770448549,0.611
339,SHYAMMETL,245,0.0040774719673801,0.0076618401402508,0.01413356613209148,0.017243913404724715,0.034245581476272595,0.005966767074306631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0467333178330621,0.6114999999999999
340,GRSE,245,0.0036170212765956,0.006160954948017,0.012326133074107336,0.025249863909644604,0.04390679856142631,0.0061413079349987585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781483671269085,0.6145
341,SONATSOFTW,245,0.004077791718946,0.0081168831168831,0.013341708942287736,0.018142102545772244,0.03764417240208536,0.006199299661659987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560328726186029,0.615
342,LTTS,245,0.0038086169959532,0.0077103351300678,0.01429406406348046,0.018264062046970023,0.03428916591697719,0.006047446019428664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465395226100515,0.6155
343,INTELLECT,245,0.0041361756283805,0.0081717451523546,0.013530093663527138,0.017816328920059264,0.04364837707487095,0.006475934110330466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092564326210205,0.616
344,NBCC,245,0.003616636528029,0.0065851364063969,0.01316836790833724,0.021476567977134126,0.040935513561292616,0.006078176519176924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683196188826331,0.6160000000000001
345,ENGINERSIN,245,0.0033121019108279,0.0071599045346062,0.014930542974647238,0.021410399362839897,0.051445748591833006,0.006543612349800262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027416228191635,0.617
346,GRAVITA,245,0.0033524073752964,0.0067929065223926,0.01456633221850606,0.021439131507525317,0.043492448883524874,0.006031528903586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559627329192545,0.617
347,POWERINDIA,245,0.0039370078740157,0.0077821011673151,0.013434121444844257,0.018859212619748857,0.0637377139596633,0.006808732780061693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0913838120104437,0.62025
348,ADANIPOWER,245,0.0036727879799667,0.0078092889436909,0.013565907640399078,0.020390267928421534,0.053741556534508086,0.00642959225641774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0780669144981411,0.622
349,ACUTAAS,245,0.0040754257907542,0.0067443286327406,0.01329069835491138,0.018613020459415677,0.037776812827503385,0.006117649717013364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0567179487179487,0.622
350,NEULANDLAB,245,0.0038661710037175,0.0074320241691843,0.01352211056067916,0.01919911110724033,0.06727161118626519,0.006808374300628898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873360267345004,0.6244999999999999
351,POONAWALLA,245,0.0042674253200569,0.0082197482051815,0.013080388080388057,0.018135324170138453,0.033040937682604,0.006252860828890041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047945205479452,0.6255
352,INDGN,245,0.0044537594969871,0.0080808080808081,0.01262944803781458,0.018463481030124438,0.03693360160965787,0.006258717397350628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504027617951667,0.6255
353,NUVOCO,245,0.0035959463877084,0.0082806383619391,0.014052687092264959,0.02038256088176763,0.036557728399197534,0.006425056155218649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0780264817150062,0.626
354,THERMAX,245,0.0038912853307593,0.0074603174603175,0.012574479104577855,0.021359787915904576,0.0369080335608439,0.006311095688779012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0935730464326161,0.627
355,BALKRISIND,245,0.0041145058215881,0.0068027210884353,0.012391736584683339,0.020609492316068283,0.04283907460829234,0.00617905107301263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1009995198812798,0.6275
356,ADANIENSOL,245,0.0040152776417589,0.0074484213301695,0.012424421650673177,0.0211126028242844,0.04126138690173124,0.0063530021749898654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0771321780496092,0.6285000000000001
357,KFINTECH,245,0.0041389238797913,0.0080865479182603,0.013216426081951576,0.018713477579944814,0.040001141743273544,0.006076360444487555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505747126436781,0.6285000000000001
358,JINDALSAW,245,0.0039840637450199,0.0077220077220077,0.012678361909981457,0.020610598571275878,0.051962148868308834,0.006432986030160875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0640991112308106,0.631
359,WAAREEENER,245,0.0034762456546928,0.0076124140906709,0.014698951881679296,0.020743604719769826,0.0612602066742473,0.006936678762894236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0942292602896068,0.6315
360,JSWINFRA,245,0.0033123028391167,0.007402058133237,0.013802422272557999,0.02559380513012649,0.03552908382265091,0.005949149942843603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476801368398547,0.6325000000000001
361,SAGILITY,245,0.0034531789559211,0.0074555074555076,0.0134355444036769,0.02411952670798971,0.04930054449997969,0.006380714216024791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560519902518277,0.6335
362,CHOLAFIN,245,0.0042385057471265,0.0071105365223012,0.012572084971192238,0.01982871028859156,0.039135560790455264,0.006229704472195633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0719634833464091,0.636
363,ATGL,245,0.0034555415086388,0.0062111801242235,0.013896966270855817,0.022885285345421297,0.04763971868361112,0.006266466450244528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578957491825351,0.637
364,IRCON,245,0.0037215072104201,0.0076099733960278,0.013846755621038776,0.020610374750869586,0.039948170335736034,0.006196095792047666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0564778775121137,0.6375
365,IRB,245,0.0027906976744185,0.0071258907363421,0.012774642981539538,0.023358348968104934,0.06229644158027468,0.011855007671516357,0.004081632653061225,0.0,0.004081632653061225,0.0,0.004081632653061225,0.0,0.004081632653061225,0.004081632653061225,0.004081632653061225,1.0366972477064218,0.6395
366,ZYDUSWELL,244,0.00419585549238945,0.00738647476074875,0.01405326706328277,0.01780556569159083,0.0274552467385139,0.005948507083691242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522109062782003,0.6395
367,PARADEEP,245,0.0041298890598427,0.0078838174273858,0.013350924808105197,0.019004861985275626,0.038413885928026026,0.006160827560401742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529708288571193,0.64
368,JYOTICNC,245,0.004089219330855,0.0078094994238894,0.012886495112706954,0.02029775454539286,0.05234013781888275,0.006585174600078271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686238532110091,0.6405000000000001
369,ANGELONE,245,0.0036363636363636,0.0077450763443238,0.013582129385319339,0.02190434909433108,0.04345620171986597,0.0061596748536788485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0591297880252881,0.642
